product_id;order_id;quantity;selling_price;cost_of_sales;total_price;total_cost
101457;11026;1;90;67.5;90.0;67.5
100978;11026;2;650;520;1300.0;1040.0
100374;11026;1;110;74.8;110.0;74.8125
100488;11027;1;200;156;200.0;156.0
100792;11027;1;160;107.2;160.0;107.1875
101176;11027;2;30;21.3;60.0;42.59375
100407;11027;2;40;31.2;80.0;62.40625
100973;11027;2;500;355;1000.0;710.0
100599;11027;2;340;255;680.0;510.0
101370;11027;1;100;70;100.0;70.0
100290;11028;2;350;234.5;700.0;469.0
101270;11028;3;50;35;150.0;105.0
100548;11028;1;230;151.8;230.0;151.75
100488;11028;1;200;156;200.0;156.0
100701;11028;4;170;122.4;680.0;489.5
100599;11028;2;340;255;680.0;510.0
100927;11028;4;180;135;720.0;540.0
101370;11028;2;100;70;200.0;140.0
101002;11028;1;575;402.5;575.0;402.5
100276;11028;2;40;27.6;80.0;55.1875
100407;11028;1;40;31.2;40.0;31.203125
100607;11028;2;120;86.4;240.0;172.75
100978;11028;2;650;520;1300.0;1040.0
100792;11028;3;160;107.2;480.0;321.5625
101457;11028;1;90;67.5;90.0;67.5
100407;11029;1;40;31.2;40.0;31.203125
100190;11029;2;250;180;500.0;360.0
100374;11029;1;110;74.8;110.0;74.8125
100973;11029;1;500;355;500.0;355.0
101114;11029;1;1100;803;1100.0;803.0
100290;11029;1;350;234.5;350.0;234.5
100978;11029;2;650;520;1300.0;1040.0
101457;11029;1;90;67.5;90.0;67.5
101002;11029;1;575;402.5;575.0;402.5
100927;11029;2;180;135;360.0;270.0
100599;11029;1;340;255;340.0;255.0
100290;11030;1;350;234.5;350.0;234.5
100125;11030;1;60;39.6;60.0;39.59375
100514;11030;1;175;134.75;175.0;134.75
100407;11030;2;40;31.2;80.0;62.40625
100599;11030;1;340;255;340.0;255.0
100276;11030;2;40;27.6;80.0;55.1875
100488;11030;1;200;156;200.0;156.0
100844;11031;2;310;204.6;620.0;409.25
100190;11031;2;250;180;500.0;360.0
101176;11031;2;30;21.3;60.0;42.59375
101035;11031;1;900;666;900.0;666.0
100548;11032;1;230;151.8;230.0;151.75
100190;11032;2;250;180;500.0;360.0
100973;11032;1;500;355;500.0;355.0
101114;11032;1;1100;803;1100.0;803.0
100927;11032;2;180;135;360.0;270.0
101270;11032;1;50;35;50.0;35.0
100978;11032;1;650;520;650.0;520.0
100488;11032;1;200;156;200.0;156.0
101176;11032;2;30;21.3;60.0;42.59375
100374;11032;1;110;74.8;110.0;74.8125
100407;11033;1;40;31.2;40.0;31.203125
101370;11033;1;100;70;100.0;70.0
100548;11033;1;230;151.8;230.0;151.75
101035;11033;1;900;666;900.0;666.0
100374;11033;1;110;74.8;110.0;74.8125
100290;11033;1;350;234.5;350.0;234.5
100978;11033;2;650;520;1300.0;1040.0
100701;11034;2;170;122.4;340.0;244.75
101370;11034;1;100;70;100.0;70.0
100514;11034;1;175;134.75;175.0;134.75
100927;11034;2;180;135;360.0;270.0
100792;11034;1;160;107.2;160.0;107.1875
100978;11034;1;650;520;650.0;520.0
101114;11034;1;1100;803;1100.0;803.0
101270;11035;4;50;35;200.0;140.0
100488;11035;1;200;156;200.0;156.0
100407;11035;1;40;31.2;40.0;31.203125
100514;11035;1;175;134.75;175.0;134.75
101370;11035;1;100;70;100.0;70.0
100701;11035;1;170;122.4;170.0;122.375
101221;11035;3;40;26;120.0;78.0
101002;11035;2;575;402.5;1150.0;805.0
100607;11035;1;120;86.4;120.0;86.375
100276;11035;4;40;27.6;160.0;110.375
100599;11035;1;340;255;340.0;255.0
100973;11036;1;500;355;500.0;355.0
100599;11036;1;340;255;340.0;255.0
100276;11036;3;40;27.6;120.0;82.78125
100125;11036;2;60;39.6;120.0;79.1875
101176;11036;3;30;21.3;90.0;63.890625
100374;11036;1;110;74.8;110.0;74.8125
100190;11036;2;250;180;500.0;360.0
101221;11037;4;40;26;160.0;104.0
101002;11037;2;575;402.5;1150.0;805.0
101270;11037;4;50;35;200.0;140.0
100190;11037;2;250;180;500.0;360.0
100548;11037;1;230;151.8;230.0;151.75
100407;11037;1;40;31.2;40.0;31.203125
100599;11037;1;340;255;340.0;255.0
100374;11037;1;110;74.8;110.0;74.8125
101176;11037;3;30;21.3;90.0;63.890625
100973;11037;1;500;355;500.0;355.0
100276;11038;3;40;27.6;120.0;82.78125
100374;11038;1;110;74.8;110.0;74.8125
101002;11039;2;575;402.5;1150.0;805.0
101035;11039;1;900;666;900.0;666.0
101221;11039;1;40;26;40.0;26.0
101457;11039;2;90;67.5;180.0;135.0
101270;11039;2;50;35;100.0;70.0
101176;11039;3;30;21.3;90.0;63.890625
100792;11039;1;160;107.2;160.0;107.1875
100125;11039;1;60;39.6;60.0;39.59375
100607;11039;1;120;86.4;120.0;86.375
101370;11040;2;100;70;200.0;140.0
100190;11040;1;250;180;250.0;180.0
100927;11040;2;180;135;360.0;270.0
100792;11040;1;160;107.2;160.0;107.1875
100978;11041;1;650;520;650.0;520.0
100276;11041;3;40;27.6;120.0;82.78125
101221;11041;4;40;26;160.0;104.0
100973;11042;2;500;355;1000.0;710.0
101176;11042;4;30;21.3;120.0;85.1875
100488;11042;1;200;156;200.0;156.0
101002;11042;2;575;402.5;1150.0;805.0
100607;11042;1;120;86.4;120.0;86.375
100548;11042;1;230;151.8;230.0;151.75
100407;11042;2;40;31.2;80.0;62.40625
100190;11042;1;250;180;250.0;180.0
100190;11043;2;250;180;500.0;360.0
101002;11043;1;575;402.5;575.0;402.5
100927;11043;1;180;135;180.0;135.0
100488;11043;1;200;156;200.0;156.0
100844;11043;1;310;204.6;310.0;204.625
100290;11044;1;350;234.5;350.0;234.5
101457;11044;2;90;67.5;180.0;135.0
101370;11044;1;100;70;100.0;70.0
101221;11044;1;40;26;40.0;26.0
101176;11045;2;30;21.3;60.0;42.59375
101035;11045;1;900;666;900.0;666.0
100844;11045;1;310;204.6;310.0;204.625
100190;11045;1;250;180;250.0;180.0
100927;11045;1;180;135;180.0;135.0
101270;11045;2;50;35;100.0;70.0
101002;11045;2;575;402.5;1150.0;805.0
100978;11045;2;650;520;1300.0;1040.0
100290;11045;1;350;234.5;350.0;234.5
101370;11045;1;100;70;100.0;70.0
100701;11046;2;170;122.4;340.0;244.75
100844;11046;2;310;204.6;620.0;409.25
100978;11046;1;650;520;650.0;520.0
100599;11046;1;340;255;340.0;255.0
100407;11046;1;40;31.2;40.0;31.203125
101176;11046;4;30;21.3;120.0;85.1875
100548;11046;1;230;151.8;230.0;151.75
100407;11047;2;40;31.2;80.0;62.40625
100548;11047;1;230;151.8;230.0;151.75
100276;11047;3;40;27.6;120.0;82.78125
100978;11047;1;650;520;650.0;520.0
101457;11047;2;90;67.5;180.0;135.0
100844;11047;2;310;204.6;620.0;409.25
100792;11047;1;160;107.2;160.0;107.1875
100599;11047;1;340;255;340.0;255.0
100701;11047;2;170;122.4;340.0;244.75
100125;11047;2;60;39.6;120.0;79.1875
101176;11047;2;30;21.3;60.0;42.59375
101035;11047;1;900;666;900.0;666.0
100125;11048;2;60;39.6;120.0;79.1875
100488;11048;1;200;156;200.0;156.0
100290;11048;1;350;234.5;350.0;234.5
101002;11048;2;575;402.5;1150.0;805.0
100701;11048;1;170;122.4;170.0;122.375
100407;11048;1;40;31.2;40.0;31.203125
100607;11048;2;120;86.4;240.0;172.75
101035;11048;1;900;666;900.0;666.0
100792;11048;2;160;107.2;320.0;214.375
101221;11048;3;40;26;120.0;78.0
100978;11048;1;650;520;650.0;520.0
100514;11048;1;175;134.75;175.0;134.75
100190;11049;1;250;180;250.0;180.0
100973;11049;2;500;355;1000.0;710.0
101114;11049;1;1100;803;1100.0;803.0
100488;11049;1;200;156;200.0;156.0
100927;11049;1;180;135;180.0;135.0
100792;11049;1;160;107.2;160.0;107.1875
100407;11049;1;40;31.2;40.0;31.203125
100488;11050;1;200;156;200.0;156.0
101370;11050;2;100;70;200.0;140.0
100374;11051;1;110;74.8;110.0;74.8125
100190;11051;2;250;180;500.0;360.0
100488;11051;1;200;156;200.0;156.0
101221;11051;3;40;26;120.0;78.0
101114;11051;1;1100;803;1100.0;803.0
100844;11051;1;310;204.6;310.0;204.625
100792;11051;2;160;107.2;320.0;214.375
101035;11051;1;900;666;900.0;666.0
100514;11051;1;175;134.75;175.0;134.75
100290;11051;1;350;234.5;350.0;234.5
100978;11051;1;650;520;650.0;520.0
100125;11052;2;60;39.6;120.0;79.1875
100407;11052;1;40;31.2;40.0;31.203125
100844;11052;2;310;204.6;620.0;409.25
100514;11052;1;175;134.75;175.0;134.75
100276;11052;3;40;27.6;120.0;82.78125
101370;11052;1;100;70;100.0;70.0
100701;11052;1;170;122.4;170.0;122.375
101221;11052;4;40;26;160.0;104.0
100978;11052;2;650;520;1300.0;1040.0
101221;11053;3;40;26;120.0;78.0
101002;11053;1;575;402.5;575.0;402.5
100973;11053;2;500;355;1000.0;710.0
100488;11053;1;200;156;200.0;156.0
100514;11053;1;175;134.75;175.0;134.75
100844;11053;2;310;204.6;620.0;409.25
100190;11053;1;250;180;250.0;180.0
100548;11053;1;230;151.8;230.0;151.75
100407;11054;1;40;31.2;40.0;31.203125
101002;11054;2;575;402.5;1150.0;805.0
100514;11054;2;175;134.75;350.0;269.5
100599;11054;1;340;255;340.0;255.0
100488;11054;1;200;156;200.0;156.0
100276;11054;3;40;27.6;120.0;82.78125
100290;11054;2;350;234.5;700.0;469.0
101457;11054;1;90;67.5;90.0;67.5
101114;11054;1;1100;803;1100.0;803.0
100407;11055;1;40;31.2;40.0;31.203125
101002;11055;2;575;402.5;1150.0;805.0
101176;11055;1;30;21.3;30.0;21.296875
100792;11055;2;160;107.2;320.0;214.375
101035;11055;1;900;666;900.0;666.0
100514;11055;1;175;134.75;175.0;134.75
101370;11055;3;100;70;300.0;210.0
101114;11055;1;1100;803;1100.0;803.0
100488;11055;2;200;156;400.0;312.0
100276;11055;2;40;27.6;80.0;55.1875
100607;11055;2;120;86.4;240.0;172.75
100599;11055;2;340;255;680.0;510.0
100973;11055;3;500;355;1500.0;1065.0
100701;11056;1;170;122.4;170.0;122.375
101221;11056;1;40;26;40.0;26.0
100599;11056;1;340;255;340.0;255.0
100488;11056;1;200;156;200.0;156.0
101114;11057;1;1100;803;1100.0;803.0
101002;11057;2;575;402.5;1150.0;805.0
100792;11057;1;160;107.2;160.0;107.1875
100407;11057;2;40;31.2;80.0;62.40625
100488;11057;2;200;156;400.0;312.0
100701;11057;2;170;122.4;340.0;244.75
101270;11057;5;50;35;250.0;175.0
101370;11057;1;100;70;100.0;70.0
100374;11057;2;110;74.8;220.0;149.625
100125;11057;1;60;39.6;60.0;39.59375
101457;11057;3;90;67.5;270.0;202.5
100276;11057;4;40;27.6;160.0;110.375
100548;11057;1;230;151.8;230.0;151.75
100978;11058;2;650;520;1300.0;1040.0
101270;11058;3;50;35;150.0;105.0
100488;11058;1;200;156;200.0;156.0
100290;11058;1;350;234.5;350.0;234.5
101176;11058;4;30;21.3;120.0;85.1875
100927;11058;2;180;135;360.0;270.0
100190;11058;1;250;180;250.0;180.0
100548;11058;1;230;151.8;230.0;151.75
100844;11058;1;310;204.6;310.0;204.625
100407;11058;1;40;31.2;40.0;31.203125
100973;11059;1;500;355;500.0;355.0
100276;11059;4;40;27.6;160.0;110.375
100927;11059;2;180;135;360.0;270.0
100407;11059;1;40;31.2;40.0;31.203125
101176;11059;3;30;21.3;90.0;63.890625
100548;11059;1;230;151.8;230.0;151.75
100701;11059;1;170;122.4;170.0;122.375
101035;11059;1;900;666;900.0;666.0
101114;11060;1;1100;803;1100.0;803.0
101002;11060;3;575;402.5;1725.0;1207.5
100488;11060;1;200;156;200.0;156.0
100290;11060;1;350;234.5;350.0;234.5
101221;11060;4;40;26;160.0;104.0
101370;11060;1;100;70;100.0;70.0
101457;11060;1;90;67.5;90.0;67.5
100548;11060;2;230;151.8;460.0;303.5
100374;11060;2;110;74.8;220.0;149.625
100276;11060;2;40;27.6;80.0;55.1875
100701;11060;4;170;122.4;680.0;489.5
101270;11060;5;50;35;250.0;175.0
100190;11060;2;250;180;500.0;360.0
100973;11060;1;500;355;500.0;355.0
100978;11060;2;650;520;1300.0;1040.0
100844;11060;2;310;204.6;620.0;409.25
100407;11060;1;40;31.2;40.0;31.203125
100607;11060;4;120;86.4;480.0;345.5
100514;11061;1;175;134.75;175.0;134.75
101035;11061;1;900;666;900.0;666.0
100276;11061;3;40;27.6;120.0;82.78125
100792;11061;2;160;107.2;320.0;214.375
101457;11061;2;90;67.5;180.0;135.0
101270;11061;1;50;35;50.0;35.0
100599;11061;1;340;255;340.0;255.0
101114;11061;1;1100;803;1100.0;803.0
100488;11061;1;200;156;200.0;156.0
100973;11061;1;500;355;500.0;355.0
100548;11061;1;230;151.8;230.0;151.75
101176;11061;4;30;21.3;120.0;85.1875
100374;11062;1;110;74.8;110.0;74.8125
100276;11062;4;40;27.6;160.0;110.375
100978;11062;2;650;520;1300.0;1040.0
101114;11062;1;1100;803;1100.0;803.0
101035;11062;1;900;666;900.0;666.0
101457;11062;1;90;67.5;90.0;67.5
100125;11062;2;60;39.6;120.0;79.1875
100514;11062;1;175;134.75;175.0;134.75
101270;11062;1;50;35;50.0;35.0
101002;11062;2;575;402.5;1150.0;805.0
100290;11062;1;350;234.5;350.0;234.5
100792;11063;1;160;107.2;160.0;107.1875
101176;11063;4;30;21.3;120.0;85.1875
100607;11063;2;120;86.4;240.0;172.75
100927;11063;2;180;135;360.0;270.0
100599;11063;1;340;255;340.0;255.0
101221;11063;3;40;26;120.0;78.0
100701;11063;1;170;122.4;170.0;122.375
100978;11064;1;650;520;650.0;520.0
101002;11064;2;575;402.5;1150.0;805.0
101221;11064;4;40;26;160.0;104.0
101114;11064;1;1100;803;1100.0;803.0
101457;11064;1;90;67.5;90.0;67.5
100792;11064;2;160;107.2;320.0;214.375
100973;11064;2;500;355;1000.0;710.0
100276;11064;2;40;27.6;80.0;55.1875
100927;11064;1;180;135;180.0;135.0
101035;11064;1;900;666;900.0;666.0
101114;11065;1;1100;803;1100.0;803.0
100125;11065;2;60;39.6;120.0;79.1875
100190;11065;2;250;180;500.0;360.0
100844;11065;2;310;204.6;620.0;409.25
101270;11065;3;50;35;150.0;105.0
100792;11065;1;160;107.2;160.0;107.1875
100190;11066;1;250;180;250.0;180.0
101114;11066;1;1100;803;1100.0;803.0
101221;11066;4;40;26;160.0;104.0
100607;11066;1;120;86.4;120.0;86.375
100374;11066;1;110;74.8;110.0;74.8125
100488;11066;1;200;156;200.0;156.0
100978;11067;1;650;520;650.0;520.0
100548;11067;1;230;151.8;230.0;151.75
100514;11067;1;175;134.75;175.0;134.75
100374;11067;1;110;74.8;110.0;74.8125
100607;11067;1;120;86.4;120.0;86.375
100125;11067;1;60;39.6;60.0;39.59375
100276;11067;4;40;27.6;160.0;110.375
100488;11067;1;200;156;200.0;156.0
100514;11068;1;175;134.75;175.0;134.75
100548;11068;1;230;151.8;230.0;151.75
101270;11068;4;50;35;200.0;140.0
100927;11068;2;180;135;360.0;270.0
100792;11068;2;160;107.2;320.0;214.375
101114;11068;1;1100;803;1100.0;803.0
100607;11068;2;120;86.4;240.0;172.75
101176;11068;2;30;21.3;60.0;42.59375
100488;11068;1;200;156;200.0;156.0
100276;11068;2;40;27.6;80.0;55.1875
100599;11068;1;340;255;340.0;255.0
100844;11069;1;310;204.6;310.0;204.625
100514;11069;1;175;134.75;175.0;134.75
100488;11069;1;200;156;200.0;156.0
101370;11069;1;100;70;100.0;70.0
100374;11069;1;110;74.8;110.0;74.8125
100290;11069;1;350;234.5;350.0;234.5
101270;11069;4;50;35;200.0;140.0
100290;11070;1;350;234.5;350.0;234.5
100548;11070;1;230;151.8;230.0;151.75
100514;11070;1;175;134.75;175.0;134.75
100607;11071;2;120;86.4;240.0;172.75
100290;11071;1;350;234.5;350.0;234.5
100374;11071;1;110;74.8;110.0;74.8125
101370;11071;1;100;70;100.0;70.0
100978;11071;2;650;520;1300.0;1040.0
100488;11071;1;200;156;200.0;156.0
100276;11071;4;40;27.6;160.0;110.375
101176;11072;2;30;21.3;60.0;42.59375
100190;11072;1;250;180;250.0;180.0
100701;11072;2;170;122.4;340.0;244.75
101002;11072;1;575;402.5;575.0;402.5
100514;11072;1;175;134.75;175.0;134.75
101114;11072;1;1100;803;1100.0;803.0
100607;11072;2;120;86.4;240.0;172.75
100125;11072;1;60;39.6;60.0;39.59375
100844;11072;2;310;204.6;620.0;409.25
100973;11072;2;500;355;1000.0;710.0
101270;11072;3;50;35;150.0;105.0
100927;11072;2;180;135;360.0;270.0
100488;11073;1;200;156;200.0;156.0
100844;11073;1;310;204.6;310.0;204.625
100973;11073;1;500;355;500.0;355.0
100125;11073;1;60;39.6;60.0;39.59375
100701;11073;1;170;122.4;170.0;122.375
101035;11073;1;900;666;900.0;666.0
101176;11073;4;30;21.3;120.0;85.1875
100407;11073;2;40;31.2;80.0;62.40625
101002;11073;2;575;402.5;1150.0;805.0
100290;11073;1;350;234.5;350.0;234.5
100276;11073;3;40;27.6;120.0;82.78125
101221;11073;1;40;26;40.0;26.0
101035;11074;1;900;666;900.0;666.0
101002;11074;1;575;402.5;575.0;402.5
100701;11074;1;170;122.4;170.0;122.375
101176;11074;1;30;21.3;30.0;21.296875
100514;11074;1;175;134.75;175.0;134.75
100978;11074;2;650;520;1300.0;1040.0
100125;11074;2;60;39.6;120.0;79.1875
100190;11074;2;250;180;500.0;360.0
101270;11075;3;50;35;150.0;105.0
101176;11075;4;30;21.3;120.0;85.1875
101002;11075;2;575;402.5;1150.0;805.0
100125;11075;1;60;39.6;60.0;39.59375
100599;11076;1;340;255;340.0;255.0
100290;11076;1;350;234.5;350.0;234.5
101221;11076;2;40;26;80.0;52.0
100548;11076;1;230;151.8;230.0;151.75
100844;11076;2;310;204.6;620.0;409.25
100514;11076;1;175;134.75;175.0;134.75
101035;11076;1;900;666;900.0;666.0
100792;11076;1;160;107.2;160.0;107.1875
101176;11076;3;30;21.3;90.0;63.890625
100374;11077;1;110;74.8;110.0;74.8125
100973;11077;1;500;355;500.0;355.0
101002;11077;1;575;402.5;575.0;402.5
101221;11077;1;40;26;40.0;26.0
100792;11077;2;160;107.2;320.0;214.375
100276;11077;3;40;27.6;120.0;82.78125
100599;11077;1;340;255;340.0;255.0
101370;11077;1;100;70;100.0;70.0
101176;11078;2;30;21.3;60.0;42.59375
100548;11078;1;230;151.8;230.0;151.75
101370;11079;1;100;70;100.0;70.0
100792;11079;1;160;107.2;160.0;107.1875
100607;11079;2;120;86.4;240.0;172.75
101035;11079;1;900;666;900.0;666.0
101457;11079;2;90;67.5;180.0;135.0
100514;11079;1;175;134.75;175.0;134.75
100290;11079;1;350;234.5;350.0;234.5
101221;11079;3;40;26;120.0;78.0
100190;11079;1;250;180;250.0;180.0
101270;11079;1;50;35;50.0;35.0
100599;11079;1;340;255;340.0;255.0
100701;11079;1;170;122.4;170.0;122.375
101035;11080;1;900;666;900.0;666.0
100973;11080;2;500;355;1000.0;710.0
100125;11080;2;60;39.6;120.0;79.1875
100514;11080;1;175;134.75;175.0;134.75
101176;11080;4;30;21.3;120.0;85.1875
101114;11080;1;1100;803;1100.0;803.0
100844;11080;2;310;204.6;620.0;409.25
101457;11080;1;90;67.5;90.0;67.5
101221;11080;1;40;26;40.0;26.0
100701;11080;2;170;122.4;340.0;244.75
100792;11081;1;160;107.2;160.0;107.1875
100514;11081;1;175;134.75;175.0;134.75
101176;11082;1;30;21.3;30.0;21.296875
101221;11082;4;40;26;160.0;104.0
100374;11082;1;110;74.8;110.0;74.8125
101035;11082;1;900;666;900.0;666.0
101002;11082;1;575;402.5;575.0;402.5
100607;11082;2;120;86.4;240.0;172.75
100514;11082;1;175;134.75;175.0;134.75
100290;11082;1;350;234.5;350.0;234.5
100125;11082;1;60;39.6;60.0;39.59375
101457;11083;1;90;67.5;90.0;67.5
100599;11083;1;340;255;340.0;255.0
100973;11083;2;500;355;1000.0;710.0
100844;11083;2;310;204.6;620.0;409.25
100607;11083;2;120;86.4;240.0;172.75
101270;11083;1;50;35;50.0;35.0
100488;11083;1;200;156;200.0;156.0
101176;11083;3;30;21.3;90.0;63.890625
100927;11083;1;180;135;180.0;135.0
101002;11083;2;575;402.5;1150.0;805.0
101370;11083;2;100;70;200.0;140.0
100701;11084;2;170;122.4;340.0;244.75
100125;11084;1;60;39.6;60.0;39.59375
101035;11084;1;900;666;900.0;666.0
101457;11085;2;90;67.5;180.0;135.0
100701;11085;1;170;122.4;170.0;122.375
100190;11085;1;250;180;250.0;180.0
100125;11085;2;60;39.6;120.0;79.1875
101114;11085;1;1100;803;1100.0;803.0
100125;11086;1;60;39.6;60.0;39.59375
101221;11086;3;40;26;120.0;78.0
100514;11086;1;175;134.75;175.0;134.75
100607;11086;2;120;86.4;240.0;172.75
101457;11086;1;90;67.5;90.0;67.5
100927;11086;2;180;135;360.0;270.0
100488;11087;1;200;156;200.0;156.0
101176;11087;4;30;21.3;120.0;85.1875
101114;11087;1;1100;803;1100.0;803.0
100190;11087;2;250;180;500.0;360.0
100973;11087;1;500;355;500.0;355.0
100607;11087;1;120;86.4;120.0;86.375
100514;11087;1;175;134.75;175.0;134.75
100927;11087;2;180;135;360.0;270.0
100844;11087;1;310;204.6;310.0;204.625
101002;11087;1;575;402.5;575.0;402.5
100599;11087;1;340;255;340.0;255.0
100514;11088;1;175;134.75;175.0;134.75
100374;11088;1;110;74.8;110.0;74.8125
100701;11088;1;170;122.4;170.0;122.375
100190;11088;2;250;180;500.0;360.0
100599;11088;1;340;255;340.0;255.0
100374;11089;1;110;74.8;110.0;74.8125
100290;11089;1;350;234.5;350.0;234.5
100514;11089;1;175;134.75;175.0;134.75
100548;11089;1;230;151.8;230.0;151.75
100927;11089;1;180;135;180.0;135.0
100125;11089;2;60;39.6;120.0;79.1875
100844;11090;2;310;204.6;620.0;409.25
100792;11090;4;160;107.2;640.0;428.75
101176;11090;1;30;21.3;30.0;21.296875
100599;11090;1;340;255;340.0;255.0
100927;11090;2;180;135;360.0;270.0
100978;11090;1;650;520;650.0;520.0
101370;11090;1;100;70;100.0;70.0
100701;11090;4;170;122.4;680.0;489.5
100973;11090;3;500;355;1500.0;1065.0
101221;11090;1;40;26;40.0;26.0
100548;11090;2;230;151.8;460.0;303.5
100374;11090;1;110;74.8;110.0;74.8125
100973;11091;2;500;355;1000.0;710.0
100792;11091;1;160;107.2;160.0;107.1875
101221;11091;4;40;26;160.0;104.0
100190;11091;3;250;180;750.0;540.0
100407;11091;1;40;31.2;40.0;31.203125
101270;11091;3;50;35;150.0;105.0
100599;11091;1;340;255;340.0;255.0
100374;11091;2;110;74.8;220.0;149.625
100927;11091;4;180;135;720.0;540.0
100290;11091;1;350;234.5;350.0;234.5
101370;11091;1;100;70;100.0;70.0
101002;11091;2;575;402.5;1150.0;805.0
100488;11091;2;200;156;400.0;312.0
100276;11091;2;40;27.6;80.0;55.1875
101457;11091;1;90;67.5;90.0;67.5
100548;11091;1;230;151.8;230.0;151.75
101114;11092;2;1100;803;2200.0;1606.0
100290;11092;1;350;234.5;350.0;234.5
101002;11092;2;575;402.5;1150.0;805.0
100488;11092;2;200;156;400.0;312.0
101176;11092;3;30;21.3;90.0;63.890625
100844;11092;3;310;204.6;930.0;613.875
100276;11092;6;40;27.6;240.0;165.5625
101035;11092;1;900;666;900.0;666.0
100514;11092;1;175;134.75;175.0;134.75
100125;11092;3;60;39.6;180.0;118.78125
101270;11092;1;50;35;50.0;35.0
101221;11092;2;40;26;80.0;52.0
100701;11092;1;170;122.4;170.0;122.375
100407;11092;1;40;31.2;40.0;31.203125
100927;11092;1;180;135;180.0;135.0
100607;11092;1;120;86.4;120.0;86.375
100973;11093;1;500;355;500.0;355.0
100599;11093;1;340;255;340.0;255.0
100290;11093;1;350;234.5;350.0;234.5
100407;11093;1;40;31.2;40.0;31.203125
100978;11093;2;650;520;1300.0;1040.0
101176;11093;4;30;21.3;120.0;85.1875
101457;11093;2;90;67.5;180.0;135.0
100607;11093;2;120;86.4;240.0;172.75
100125;11093;1;60;39.6;60.0;39.59375
100374;11093;1;110;74.8;110.0;74.8125
101457;11094;1;90;67.5;90.0;67.5
101370;11094;2;100;70;200.0;140.0
100978;11094;1;650;520;650.0;520.0
101270;11094;2;50;35;100.0;70.0
100599;11094;1;340;255;340.0;255.0
101114;11094;1;1100;803;1100.0;803.0
100276;11094;3;40;27.6;120.0;82.78125
100407;11094;1;40;31.2;40.0;31.203125
101035;11094;1;900;666;900.0;666.0
100488;11094;1;200;156;200.0;156.0
101176;11094;2;30;21.3;60.0;42.59375
100701;11094;2;170;122.4;340.0;244.75
100548;11095;1;230;151.8;230.0;151.75
100374;11095;1;110;74.8;110.0;74.8125
100290;11095;1;350;234.5;350.0;234.5
100190;11095;2;250;180;500.0;360.0
100514;11095;1;175;134.75;175.0;134.75
100125;11095;1;60;39.6;60.0;39.59375
101002;11095;2;575;402.5;1150.0;805.0
101176;11095;2;30;21.3;60.0;42.59375
101221;11095;1;40;26;40.0;26.0
101221;11096;4;40;26;160.0;104.0
100973;11096;1;500;355;500.0;355.0
101370;11096;1;100;70;100.0;70.0
100701;11096;2;170;122.4;340.0;244.75
100125;11096;2;60;39.6;120.0;79.1875
101457;11096;1;90;67.5;90.0;67.5
100927;11097;2;180;135;360.0;270.0
101002;11097;1;575;402.5;575.0;402.5
100276;11097;3;40;27.6;120.0;82.78125
100407;11097;1;40;31.2;40.0;31.203125
101457;11097;2;90;67.5;180.0;135.0
100978;11097;2;650;520;1300.0;1040.0
100514;11097;1;175;134.75;175.0;134.75
100190;11097;1;250;180;250.0;180.0
100488;11097;1;200;156;200.0;156.0
100548;11097;1;230;151.8;230.0;151.75
101457;11098;2;90;67.5;180.0;135.0
101114;11098;1;1100;803;1100.0;803.0
100374;11098;1;110;74.8;110.0;74.8125
100978;11098;2;650;520;1300.0;1040.0
100792;11098;2;160;107.2;320.0;214.375
100407;11098;2;40;31.2;80.0;62.40625
100973;11098;1;500;355;500.0;355.0
100290;11098;1;350;234.5;350.0;234.5
100599;11098;1;340;255;340.0;255.0
100792;11099;2;160;107.2;320.0;214.375
100978;11099;2;650;520;1300.0;1040.0
101176;11099;4;30;21.3;120.0;85.1875
100548;11099;1;230;151.8;230.0;151.75
100548;11100;1;230;151.8;230.0;151.75
100407;11100;1;40;31.2;40.0;31.203125
100488;11100;1;200;156;200.0;156.0
100190;11100;1;250;180;250.0;180.0
100290;11100;1;350;234.5;350.0;234.5
101221;11100;1;40;26;40.0;26.0
100374;11101;1;110;74.8;110.0;74.8125
100978;11101;1;650;520;650.0;520.0
100514;11101;1;175;134.75;175.0;134.75
100407;11101;2;40;31.2;80.0;62.40625
100599;11102;1;340;255;340.0;255.0
100290;11102;1;350;234.5;350.0;234.5
100607;11102;2;120;86.4;240.0;172.75
100125;11102;2;60;39.6;120.0;79.1875
101457;11102;1;90;67.5;90.0;67.5
100701;11102;2;170;122.4;340.0;244.75
101221;11102;1;40;26;40.0;26.0
101176;11102;3;30;21.3;90.0;63.890625
100973;11102;1;500;355;500.0;355.0
100407;11102;2;40;31.2;80.0;62.40625
100978;11103;1;650;520;650.0;520.0
100973;11103;2;500;355;1000.0;710.0
101176;11103;4;30;21.3;120.0;85.1875
100488;11103;1;200;156;200.0;156.0
100374;11103;1;110;74.8;110.0;74.8125
100607;11104;1;120;86.4;120.0;86.375
100290;11104;1;350;234.5;350.0;234.5
101114;11104;1;1100;803;1100.0;803.0
100701;11104;2;170;122.4;340.0;244.75
101176;11104;2;30;21.3;60.0;42.59375
100125;11104;1;60;39.6;60.0;39.59375
101221;11104;4;40;26;160.0;104.0
101035;11104;1;900;666;900.0;666.0
100276;11104;4;40;27.6;160.0;110.375
